,,,1956.65,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/365,89/IDC/8982272269/INV/Proforma PRO/QQ40143QQ/03/2023",2023-03-22
,,,365.89,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/365,89/IDC/8982272269/INV/Proforma PRO/QQ40143QQ/03/2023",2023-03-22
,,,632,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY"," !! QQ39988QQ FAKTURA 78/STA/02/2023",2023-03-22
,,,979.7,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","ID14234308 1000573956103U",2023-03-23
,,,9630.44,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","144058985:WYPŁATA PAYPRO IDB4EA4894-6092-457A-BF5F-77068EF457DC EPHPOLSKA",2023-03-23
,,,672.58,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ42469QQ,2023-03-23
,,,365.89,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/1120,10/IDC/5562576794/INV/FS 3/02/2023/TXT/PRZELEW RODKÓW",2023-03-23
,,,5990.1,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/1120,10/IDC/5562576794/INV/FS 3/02/2023/TXT/PRZELEW RODKÓW",2023-03-23
,,,5613.56,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(4d707452-4c7d-4d3b-b7b1-45d4f6244e46) ephpolska",2023-03-23
,,,58.35,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2023-03-23
,,,14760,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/2760,00/IDC/7732234698/INV/FS 58/2023/TXT/PRZELEW RODKÓW",2023-03-23
,,,103,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2023-03-23
,,,1322.95,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH.",PRO/QQ42120QQ/03/2023,2023-03-23
,,,300.6,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",OPLATY.MS.GOV.PL,2023-03-23
,,,739.94,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/138,36/IDC/5260204110/INV/FAKTURA VAT NR BC8660810/TXT/PRZELEW RODKÓW",2023-03-24
,,,16846.47,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/3150,15/IDC/5732408654/INV/ZAMOWINENIE B23027074/TXT/PRZELEW RODKÓW",2023-03-24
,,,981.68,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ42498QQ,2023-03-24
,,,100,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ42521QQ/03/2023,2023-03-24
,,,1100,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM KRAJOWY","PLANET CASH",2023-03-25
,,,18564.64,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","144456856:WYPŁATA PAYPRO IDFA3DC259-14D0-464E-8334-5FA58FA6644E EPHPOLSKA",2023-03-27
,,,11375.34,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(42e145fa-63b0-491d-aa9f-3f129d30b7b3) ephpolska",2023-03-27
,,,1779.96,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/332,72/IDC/8982272269/INV/QQ42561QQ/TXT/QQ42561QQ",2023-03-27
,,,332.72,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/332,72/IDC/8982272269/INV/QQ42561QQ/TXT/QQ42561QQ",2023-03-27
,,,180.55,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/180,55/IDC/5862073821/INV/FV2023005694 I FVK2023000136/TXT/PRZELEW RODKÓW",2023-03-27
,,,965.55,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/180,55/IDC/5862073821/INV/FV2023005694 I FVK2023000136/TXT/PRZELEW RODKÓW",2023-03-27
,,,128.15,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ42560QQ,2023-03-27
,,,1866.83,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PRO/QQ42566QQ/03/2023, Adam Podczerwiński Zmalok Usługi Remontowo-Budowlane, Podczerwone 116A 34-470 Czarny Dunajec, Tel. 539266444",2023-03-27
,,,152.17,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/3776,03/IDC/7543081791/INV/FAKTURA PRO FORMA FPF/41/2023/TXT/PRZELEW RODKÓW",2023-03-27
,,,20193.53,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/3776,03/IDC/7543081791/INV/FAKTURA PRO FORMA FPF/41/2023/TXT/PRZELEW RODKÓW",2023-03-27
,,,2000,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY WYCHODZĽCY",R/04/03/2023,2023-03-27
,,,393.6,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/73,60/IDC/6431626517/INV/19/01/2023/TXT/PRZELEW RODKÓW",2023-03-27
,,,651.9,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/121,90/IDC/6431626517/INV/20/01/2023/TXT/PRZELEW RODKÓW",2023-03-27
,,,4092.03,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","144574576:WYPŁATA PAYPRO ID1CFAF02E-BAF3-4413-BE2F-45A1537152E3 EPHPOLSKA",2023-03-28
,,,4164.94,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(f64d330d-1e30-4f9c-8f63-9c91f7884a8f) ephpolska",2023-03-28
,,,28532.31,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/5335,31/IDC/8940005523/INV/FAKTURA 23/9001/SD/001811/TXT/PRZELEW RODKÓW",2023-03-28
,,,100,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH.",PRO/QQ42803QQ/03/2023,2023-03-28
,,,4107.6,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ39907QQ/03/2023,2023-03-28
,,,1424.32,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","QQ42793QQ  Zapłata za PRO/QQ42793QQ/03/2023",2023-03-28
,,,8598.98,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","144712569:WYPŁATA PAYPRO ID9994C4BE-C79C-4712-87E2-2C88163937BF EPHPOLSKA",2023-03-29
,,,6430.7,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(8d526503-ec59-4cee-a4b3-cc5b767bffef) ephpolska",2023-03-29
,,,2375.56,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ42790QQ/03/2023,2023-03-29
,,,402.24,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ42820QQ,2023-03-29
,,,950.41,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","Proforma                           PRO/QQ42857QQ/03/2023",2023-03-29
,,,1173.47,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ42819QQ,2023-03-29
,,,192.3,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ42846QQ,2023-03-29
,,,2967.82,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/554,96/IDC/7851561831/INV/54520507/TXT/PRZELEW RODKÓW",2023-03-29
,,,2673.31,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/499,89/IDC/7851561831/INV/54519200/TXT/PRZELEW RODKÓW",2023-03-29
,,,1951.86,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/364,98/IDC/7851561831/INV/54519710/TXT/PRZELEW RODKÓW",2023-03-29
,,,23745.2,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH.","Proforma PRO/QQ42868QQ/03/2023 zapłata za domstyr fasada033 gr20cm",2023-03-29
,,,23778.36,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/4446,36/IDC/6770021811/INV/PROFORMA NR:  DZP/KRA/PR/2023/244/TXT/PRZELEW RODKÓW",2023-03-29
,,,5535.52,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","144844224:WYPŁATA PAYPRO ID93F3A2C4-94E1-4FEA-9820-EB89CB352A2A EPHPOLSKA",2023-03-30
,,,22045.91,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/4122,41/IDC/7543081791/INV/FAKTURA PRO FORMA FPF/47/2023/TXT/PRZELEW RODKÓW",2023-03-30
,,,3773.21,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(a8adb5cf-ab9a-4a5a-a0de-6ba5f0296d98) ephpolska",2023-03-30
,,,1903.31,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ42933QQ/03/2023,2023-03-30
,,,519.28,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","PROFORMA   PRO/QQ42886QQ/03/2023",2023-03-30
,,,503.32,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ42887QQ/03/2023,2023-03-30
,,,439.3,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","!! QQ43037QQ ZAPŁATA ZA FAKTURĘ PRO/QQ43037/03/2023  Z DNIA 30.03.2023 ROKU",2023-03-30
,,,600.92,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",PROFORMA_PRO/QQ42931QQ/03/2023,2023-03-30
,,,12233.22,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","144987041:WYPŁATA PAYPRO IDD18A1BB8-134B-477A-A4BA-0F06524E69B0 EPHPOLSKA",2023-03-31
,,,5438.3,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(db5466b0-92be-401e-be8f-c7888f34b2bb) ephpolska",2023-03-31
,,,9187.26,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","54647998749 54648121887 5464830573754648254015 54647936360 5464760537554647564707 54647634013 54647633992",2023-03-31
,,,100,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY"," !! QQ42957QQ/03/2023",2023-03-31
,,,130,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","!! QQ39904QQ siatka elewacyjna proxim fs 535/sta/03/2023",2023-03-31
,,,146.2,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ43075QQ,2023-03-31
,,,6028.14,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","Proforma PRO/QQ43011QQ/03/2023",2023-03-31
,,,959.61,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ43100QQ/03/2023,2023-04-02
,,,1717.76,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","145234022:WYPŁATA PAYPRO IDA29B5BBE-7CF7-433F-9468-134575CE92B7 EPHPOLSKA",2023-04-03
,,,7865.91,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","145279013:WYPŁATA PAYPRO IDAE225410-89F6-4A32-9FA5-59AA204982BC EPHPOLSKA",2023-04-03
,,,109.83,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ43402QQ,2023-04-03
,,,3768.39,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(c9b87cae-bce9-424b-8ba7-e4544ed3bf66) ephpolska",2023-04-03
,,,2402.02,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(8caaae41-ae83-424d-927d-82c7a5f75e16) ephpolska",2023-04-03
,,,462,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY"," !! QQ43228QQ Platnosc za zamowienie             ff484880-d0a2-11ed-b29d-5fecd6ce409f",2023-04-03
,,,5200.32,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","FV  PRO/QQ42944QQ/04/2023",2023-04-03
,,,1500,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY WYCHODZĽCY",FVS/7/03/2023,2023-04-03
,,,284.77,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ43373QQ,2023-04-03
,,,1102.78,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ43429QQ/04/2023,2023-04-03
,,,900,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2023-04-03
,,,269.99,"Wpłata/wypłata bankowa","BLIK ZAKUP E-COMMERCE",ALLEGRO.PL,2023-04-03
,,,17269.2,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/3229,20/IDC/9591686228/INV/FAKTURA VAT NR 02/04/2023/TXT/PRZELEW RODKÓW",2023-04-04
,,,9852.3,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/1842,30/IDC/5862073821/INV/PRO FORMA NR: S230004705/TXT/PRZELEW RODKÓW",2023-04-04
,,,4940.68,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","145425728:WYPŁATA PAYPRO ID87853106-D986-4163-8A77-E1B7DB44A44E EPHPOLSKA",2023-04-04
,,,2931.99,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/548,26/IDC/7851561831/INV/54521007/TXT/PRZELEW RODKÓW",2023-04-04
,,,123,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/23,00/IDC/7851561831/INV/54303993/TXT/PRZELEW RODKÓW",2023-04-04
,,,3096.09,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(7afb8088-ae38-4745-af0e-3f78c2286158) ephpolska",2023-04-04
,,,340.73,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ43415QQ,2023-04-04
,,,24617.8,"Wpłata/wypłata bankowa","PP/PRZELEW EXPRESS ELIXIR PRZYCH.","/VAT/4605,07/IDC/8982272269/INV/PRO_QQ42872QQ_04_2023/TXT/Przelew QQ42872QQ",2023-04-04
,,,4605.07,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/4605,07/IDC/8982272269/INV/PRO_QQ42872QQ_04_2023/TXT/Przelew QQ42872QQ",2023-04-04
,,,216.67,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/216,67/IDC/5250007313/INV/FAKTURA NR F00509_P0323TD/TXT/PRZELEW RODKÓW",2023-04-04
,,,1158.7,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/216,67/IDC/5250007313/INV/FAKTURA NR F00509_P0323TD/TXT/PRZELEW RODKÓW",2023-04-04
,,,4388.4,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/5581,49/IDC/5732408654/INV/ZAMOWINENIE B23036609/TXT/PRZELEW RODKÓW",2023-04-04
,,,29848.85,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/5581,49/IDC/5732408654/INV/ZAMOWINENIE B23036609/TXT/PRZELEW RODKÓW",2023-04-04
,,,24506.77,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/4582,57/IDC/6770021811/INV/DZP/KRA/PR/2023/262/TXT/PRZELEW RODKÓW",2023-04-04
,,,79.9,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/14,94/IDC/6793108059/INV/51663/2023/NFK/03/TXT/PRZELEW RODKÓW",2023-04-05
,,,8571.72,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","145577407:WYPŁATA PAYPRO ID9E7D6FDC-D4B8-4BC7-81D4-941A4E41F6B2 EPHPOLSKA",2023-04-05
,,,522.24,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/97,65/IDC/8982272269/INV/FV 645/STA/03/2023",2023-04-05
,,,97.65,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/97,65/IDC/8982272269/INV/FV 645/STA/03/2023",2023-04-05
,,,7096.21,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY"," !! QQ41816QQ  /VAT/1326,93/IDC/8982272269/INV/FV 545/STA/03/2023",2023-04-05
,,,1326.93,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/1326,93/IDC/8982272269/INV/FV 545/STA/03/2023",2023-04-05
,,,1815.99,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(ec70c31b-c362-4ba5-8458-41b0a7dac5fd) ephpolska",2023-04-05
,,,1100,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM KRAJOWY","MLYNSKA 2",2023-04-05
,,,1256.91,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","OPLATA PROFORMY PRO/QQ43586QQ/04/2023",2023-04-05
,,,478.65,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","PROFORMA QQ43632QQ",2023-04-05
,,,1234.49,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ43564QQ,2023-04-05
,,,6341.45,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","145737343:WYPŁATA PAYPRO IDF9434F57-7D9B-453D-A50E-87F4A4EB7229 EPHPOLSKA",2023-04-06
,,,762.02,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/762,02/IDC/7851561831/INV/54521638/TXT/PRZELEW RODKÓW",2023-04-06
,,,4075.16,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/762,02/IDC/7851561831/INV/54521638/TXT/PRZELEW RODKÓW",2023-04-06
,,,5312.66,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(406411c1-0d85-4bc9-8d95-e81d78ac208b) ephpolska",2023-04-06
,,,1270.72,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ43546QQ/04/2023,2023-04-06
,,,1698,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","QQ43520QQ Proforma  PRO/QQ41959QQ/03/2023 AMW-DYSTRYBUCJA S.C. ul. Kalek 35. 64-150 Wijewo",2023-04-06
,,,352.75,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","Proforma  PRO/QQ43543QQ/04/2023",2023-04-06
,,,1288.98,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ43617QQ/04/2023,2023-04-06
,,,662.56,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/7534,80/IDC/8172185567/INV/FAKTURA PRO FORMA 33/MPG/04/2023/TXT/PRZELEW RODKÓW",2023-04-06
,,,40294.8,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/7534,80/IDC/8172185567/INV/FAKTURA PRO FORMA 33/MPG/04/2023/TXT/PRZELEW RODKÓW",2023-04-06
,,,3000,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","PRZELEW RODKÓW",2023-04-06
,,,4920,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/920,00/IDC/8792212347/INV/PRO FORMA FPF/17/2023/TXT/PRZELEW RODKÓW",2023-04-06
,,,2226.23,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY WYCHODZĽCY","/VAT/416,29/IDC/8381719429/INV/FAKTURA NR: FV 115/2023_/TXT/PRZELEW RODKÓW",2023-04-06
,,,2518.02,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","54648361280 54648341097 5464840173154648361315 54647633982",2023-04-06
,,,7350.41,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","  !! QQ42470QQ /VAT/1374,64/IDC/8982272269/INV/PROFORMA QQ/4270QQ/04/2023",2023-04-06
,,,1374.64,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/1374,64/IDC/8982272269/INV/PROFORMA QQ/4270QQ/04/2023",2023-04-06
,,,1331.75,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","Proforma  PRO/QQ43660QQ/04/2023 QQ43660QQ",2023-04-06
,,,4000,"Wpłata/wypłata bankowa","PRZELEW WŁASNY","PRZELEW RODKÓW",2023-04-07
,,,4382.7,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","145903766:WYPŁATA PAYPRO ID7F60EC32-F7E9-4186-A5A5-4BCD04CC5370 EPHPOLSKA",2023-04-07
,,,1921.9,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(9c18c780-1e9d-4a49-9b53-83036924ad9c) ephpolska",2023-04-07
,,,849.24,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/158,81/IDC/8982272269/INV/PRO/QQ43092QQ/04/2023/TXT/PRO/QQ43092QQ/04/2023",2023-04-07
,,,158.81,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/158,81/IDC/8982272269/INV/PRO/QQ43092QQ/04/2023/TXT/PRO/QQ43092QQ/04/2023",2023-04-07
,,,1284.6,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/240,13/IDC/8982272269/INV/PRO/QQ42832QQ/03/2023/TXT/PRO/QQ42832QQ/03/2023",2023-04-07
,,,240.13,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/240,13/IDC/8982272269/INV/PRO/QQ42832QQ/03/2023/TXT/PRO/QQ42832QQ/03/2023",2023-04-07
,,,628,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","QQ43667QQ Proforma  PRO/QQ41959QQ/04/2023 AMW-DYSTRYBUCJA S.C. ul. Kalek 35. 64-150 Wijewo",2023-04-07
,,,2500,"Wpłata/wypłata bankowa","BLIK WYPŁATA ATM WSK. SIECI","SANTANDER PL",2023-04-07
,,,893.15,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ43678QQ,2023-04-07
,,,200,"Wpłata/wypłata bankowa","PRZELEW EXPRESS ELIXIR PRZYCH.",QQ43353QQ,2023-04-10
,,,15730.29,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","146261113:WYPŁATA PAYPRO IDD2923FE4-692C-46D7-9792-F32D32AA2A2E EPHPOLSKA",2023-04-11
,,,1014,"Wpłata/wypłata bankowa","PP/PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY","/VAT/188,95/IDC/8982272269/INV/PRO/QQ43762QQ/04/2023/TXT/zakup materiałów budowlanych",2023-04-11
,,,188.95,"Wpłata/wypłata bankowa","PP/PRZELEW VAT WYCHODZĽCY TECHN.","/VAT/188,95/IDC/8982272269/INV/PRO/QQ43762QQ/04/2023/TXT/zakup materiałów budowlanych",2023-04-11
,,,5620.32,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(2f408247-c4ad-48be-8bde-1496841a4d1d) ephpolska",2023-04-11
,,,1962.53,"Wpłata/wypłata bankowa","PP/PRZELEW VAT PRZYCHODZĽCY TECHN.","/VAT/3776,03/IDC/7543081791/INV/FAKTURA PRO FORMA  FPF/53/2023_/TXT/PRZELEW RODKÓW",2023-04-11
,,,20193.53,"Wpłata/wypłata bankowa","PP/PRZELEW WEWNĘTRZNY WYCHODZĽCY","/VAT/3776,03/IDC/7543081791/INV/FAKTURA PRO FORMA  FPF/53/2023_/TXT/PRZELEW RODKÓW",2023-04-11
,,,4669.96,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",QQ43711QQ,2023-04-11
,,,333.2,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY",QQ43778QQ,2023-04-11
,,,7545.82,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","146437520:WYPŁATA PAYPRO ID82807396-7A1C-4875-8511-D730D0916EA9 EPHPOLSKA",2023-04-12
,,,8267.67,"Wpłata/wypłata bankowa","PRZELEW WEWNĘTRZNY PRZYCHODZĽCY","Wypłata PayU Id(d483703c-fe03-490d-aa8a-2da555dff742) ephpolska",2023-04-12
,,,267.9,"Wpłata/wypłata bankowa","PRZELEW ZEWNĘTRZNY PRZYCHODZĽCY",PRO/QQ43838QQ/04/2023,2023-04-12
